video_id,sentence_id,signer_id,sentence_text,sentence_length,fps,resolution,video_path,split
thank you so much (3).MP4,thank you so much,2,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (3).MP4,train
thank you so much (4).MP4,thank you so much,3,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (4).MP4,train
thank you so much (5).MP4,thank you so much,4,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (5).MP4,train
thank you so much (6).MP4,thank you so much,5,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (6).MP4,train
thank you so much (7).mp4,thank you so much,6,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (7).mp4,val
thank you so much (8).mp4,thank you so much,7,thank you so much,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\thank you so much\thank you so much (8).mp4,test
MVI_6106.MP4,that is so kind of you,1,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\MVI_6106.MP4,train
MVI_6396.MP4,that is so kind of you,2,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\MVI_6396.MP4,train
MVI_6540.MP4,that is so kind of you,3,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\MVI_6540.MP4,train
MVI_6722.MP4,that is so kind of you,4,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\MVI_6722.MP4,train
MVI_6850.MP4,that is so kind of you,5,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\MVI_6850.MP4,train
that is so kind of you (2).mp4,that is so kind of you,6,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\that is so kind of you (2).mp4,val
that is so kind of you.mp4,that is so kind of you,7,that is so kind of you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\that is so kind of you\that is so kind of you.mp4,test
try to understand (2).mp4,try to understand,1,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\try to understand (2).mp4,train
try to understand.mp4,try to understand,2,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\try to understand.mp4,train
understand (2).MP4,try to understand,3,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\understand (2).MP4,train
understand (3).MP4,try to understand,4,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\understand (3).MP4,train
understand (4).MP4,try to understand,5,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\understand (4).MP4,train
understand (5).MP4,try to understand,6,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\understand (5).MP4,val
understand.MP4,try to understand,7,try to understand,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\try to understand\understand.MP4,test
turn on (2).MP4,turn on light turn off light,1,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on (2).MP4,train
turn on (3).MP4,turn on light turn off light,2,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on (3).MP4,train
turn on (4).MP4,turn on light turn off light,3,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on (4).MP4,train
turn on (5).MP4,turn on light turn off light,4,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on (5).MP4,train
turn on light turn off light.mp4,turn on light turn off light,5,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on light turn off light.mp4,train
turn on lightturn off light.mp4,turn on light turn off light,6,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on lightturn off light.mp4,val
turn on.MP4,turn on light turn off light,7,turn on light turn off light,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\turn on light turn off light\turn on.MP4,test
MVI_6208.MP4,we are all with you,1,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\MVI_6208.MP4,train
MVI_6506.MP4,we are all with you,2,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\MVI_6506.MP4,train
MVI_6684.MP4,we are all with you,3,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\MVI_6684.MP4,train
MVI_6957.MP4,we are all with you,4,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\MVI_6957.MP4,train
all.MP4,we are all with you,5,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\all.MP4,train
we are all with you (2).mp4,we are all with you,6,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\we are all with you (2).mp4,val
we are all with you.mp4,we are all with you,7,we are all with you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\we are all with you\we are all with you.mp4,test
shirt (2).MP4,wear the shirt,1,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\shirt (2).MP4,train
shirt (3).MP4,wear the shirt,2,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\shirt (3).MP4,train
shirt (4).MP4,wear the shirt,3,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\shirt (4).MP4,train
shirt (5).MP4,wear the shirt,4,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\shirt (5).MP4,train
shirt.MP4,wear the shirt,5,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\shirt.MP4,train
wear the shirt (2).mp4,wear the shirt,6,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\wear the shirt (2).mp4,val
wear the shirt.mp4,wear the shirt,7,wear the shirt,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\wear the shirt\wear the shirt.mp4,test
what are you doing (1).MP4,what are you doing,1,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (1).MP4,train
what are you doing (3).MP4,what are you doing,2,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (3).MP4,train
what are you doing (4).MP4,what are you doing,3,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (4).MP4,train
what are you doing (5).MP4,what are you doing,4,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (5).MP4,train
what are you doing (6).MP4,what are you doing,5,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (6).MP4,train
what are you doing (7).mp4,what are you doing,6,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (7).mp4,val
what are you doing (8).mp4,what are you doing,7,what are you doing,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what are you doing\what are you doing (8).mp4,test
MVI_6497.MP4,what did you tell him,1,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\MVI_6497.MP4,train
tell him (2).MP4,what did you tell him,2,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\tell him (2).MP4,train
tell him (3).MP4,what did you tell him,3,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\tell him (3).MP4,train
tell him (4).MP4,what did you tell him,4,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\tell him (4).MP4,train
tell him.MP4,what did you tell him,5,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\tell him.MP4,train
what did you tell him (2).mp4,what did you tell him,6,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\what did you tell him (2).mp4,val
what did you tell him.mp4,what did you tell him,7,what did you tell him,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what did you tell him\what did you tell him.mp4,test
what do you do (1).MP4,what do you do,1,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (1).MP4,train
what do you do (3).MP4,what do you do,2,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (3).MP4,train
what do you do (4).MP4,what do you do,3,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (4).MP4,train
what do you do (5).MP4,what do you do,4,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (5).MP4,train
what do you do (6).mp4,what do you do,5,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (6).mp4,train
what do you do (7).mp4,what do you do,6,what do you do,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you do\what do you do (7).mp4,val
what do you think (1).MP4,what do you think,1,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (1).MP4,train
what do you think (3).MP4,what do you think,2,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (3).MP4,train
what do you think (4).MP4,what do you think,3,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (4).MP4,train
what do you think (5).MP4,what do you think,4,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (5).MP4,train
what do you think (6).MP4,what do you think,5,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (6).MP4,train
what do you think (7).mp4,what do you think,6,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (7).mp4,val
what do you think (8).mp4,what do you think,7,what do you think,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you think\what do you think (8).mp4,test
become (2).MP4,what do you want to become,1,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\become (2).MP4,train
become (3).MP4,what do you want to become,2,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\become (3).MP4,train
become (4).MP4,what do you want to become,3,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\become (4).MP4,train
become (5).MP4,what do you want to become,4,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\become (5).MP4,train
become.MP4,what do you want to become,5,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\become.MP4,train
what do you want to become (2).mp4,what do you want to become,6,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\what do you want to become (2).mp4,val
what do you want to become.mp4,what do you want to become,7,what do you want to become,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what do you want to become\what do you want to become.mp4,test
MVI_6495.MP4,what happened,1,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\MVI_6495.MP4,train
happen.MP4,what happened,2,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\happen.MP4,train
happened (2).MP4,what happened,3,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\happened (2).MP4,train
happened (3).MP4,what happened,4,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\happened (3).MP4,train
happened.MP4,what happened,5,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\happened.MP4,train
what happened.mp4,what happened,6,what happened,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what happened\what happened.mp4,val
MVI_6499.MP4,what have you planned for your career,1,what have you planned for your career,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what have you planned for your career\MVI_6499.MP4,train
what have you planned for your career (2).mp4,what have you planned for your career,2,what have you planned for your career,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what have you planned for your career\what have you planned for your career (2).mp4,train
what have you planned for your career.mp4,what have you planned for your career,3,what have you planned for your career,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what have you planned for your career\what have you planned for your career.mp4,train
what is your phone number (1).MP4,what is your phone number,1,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (1).MP4,train
what is your phone number (3).MP4,what is your phone number,2,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (3).MP4,train
what is your phone number (4).MP4,what is your phone number,3,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (4).MP4,train
what is your phone number (5).MP4,what is your phone number,4,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (5).MP4,train
what is your phone number (6).MP4,what is your phone number,5,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (6).MP4,train
what is your phone number (7).mp4,what is your phone number,6,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (7).mp4,val
what is your phone number (8).mp4,what is your phone number,7,what is your phone number,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what is your phone number\what is your phone number (8).mp4,test
what you want (1).MP4,what you want,1,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (1).MP4,train
what you want (3).MP4,what you want,2,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (3).MP4,train
what you want (4).MP4,what you want,3,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (4).MP4,train
what you want (5).MP4,what you want,4,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (5).MP4,train
what you want (6).MP4,what you want,5,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (6).MP4,train
what you want (7).mp4,what you want,6,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (7).mp4,val
what you want (8).mp4,what you want,7,what you want,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\what you want\what you want (8).mp4,test
leave (2).MP4,when will the train leave,1,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\leave (2).MP4,train
leave (3).MP4,when will the train leave,2,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\leave (3).MP4,train
leave (4).MP4,when will the train leave,3,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\leave (4).MP4,train
leave (5).MP4,when will the train leave,4,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\leave (5).MP4,train
leave.MP4,when will the train leave,5,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\leave.MP4,train
when will the train leave (2).mp4,when will the train leave,6,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\when will the train leave (2).mp4,val
when will the train leave.mp4,when will the train leave,7,when will the train leave,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\when will the train leave\when will the train leave.mp4,test
where are you from (1).MP4,where are you from,1,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (1).MP4,train
where are you from (3).MP4,where are you from,2,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (3).MP4,train
where are you from (4).MP4,where are you from,3,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (4).MP4,train
where are you from (5).MP4,where are you from,4,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (5).MP4,train
where are you from (6).mp4,where are you from,5,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (6).mp4,train
where are you from (7).mp4,where are you from,6,where are you from,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\where are you from\where are you from (7).mp4,val
college school (2).MP4,which collegeschool are you from,1,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\college school (2).MP4,train
college school (3).MP4,which collegeschool are you from,2,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\college school (3).MP4,train
college school.MP4,which collegeschool are you from,3,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\college school.MP4,train
school college (2).MP4,which collegeschool are you from,4,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\school college (2).MP4,train
school college.MP4,which collegeschool are you from,5,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\school college.MP4,train
which collegeschool are you from (2).mp4,which collegeschool are you from,6,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\which collegeschool are you from (2).mp4,val
which collegeschool are you from.mp4,which collegeschool are you from,7,,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\which collegeschool are you from\which collegeschool are you from.mp4,test
who are you (1).MP4,who are you,1,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (1).MP4,train
who are you (3).MP4,who are you,2,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (3).MP4,train
who are you (4).MP4,who are you,3,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (4).MP4,train
who are you (5).MP4,who are you,4,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (5).MP4,train
who are you (6).MP4,who are you,5,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (6).MP4,train
who are you (7).mp4,who are you,6,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (7).mp4,val
who are you (8).mp4,who are you,7,who are you,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\who are you\who are you (8).mp4,test
angry (2).MP4,why are you angry,1,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\angry (2).MP4,train
angry (3).MP4,why are you angry,2,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\angry (3).MP4,train
angry (4).MP4,why are you angry,3,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\angry (4).MP4,train
angry (5).MP4,why are you angry,4,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\angry (5).MP4,train
angry.MP4,why are you angry,5,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\angry.MP4,train
why are you angry (2).mp4,why are you angry,6,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\why are you angry (2).mp4,val
why are you angry.mp4,why are you angry,7,why are you angry,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you angry\why are you angry.mp4,test
crying (2).MP4,why are you crying,1,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\crying (2).MP4,train
crying (3).MP4,why are you crying,2,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\crying (3).MP4,train
crying (4).MP4,why are you crying,3,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\crying (4).MP4,train
crying (5).MP4,why are you crying,4,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\crying (5).MP4,train
crying.MP4,why are you crying,5,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\crying.MP4,train
why are you crying (2).mp4,why are you crying,6,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\why are you crying (2).mp4,val
why are you crying.mp4,why are you crying,7,why are you crying,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you crying\why are you crying.mp4,test
disappointed (2).MP4,why are you disappointed,1,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\disappointed (2).MP4,train
disappointed (3).MP4,why are you disappointed,2,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\disappointed (3).MP4,train
disappointed (4).MP4,why are you disappointed,3,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\disappointed (4).MP4,train
disappointed (5).MP4,why are you disappointed,4,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\disappointed (5).MP4,train
disappointed.MP4,why are you disappointed,5,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\disappointed.MP4,train
why are you disappointed (2).mp4,why are you disappointed,6,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\why are you disappointed (2).mp4,val
why are you disappointed.mp4,why are you disappointed,7,why are you disappointed,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\why are you disappointed\why are you disappointed.mp4,test
bad (2).MP4,you are bad,1,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad (2).MP4,train
bad (3).MP4,you are bad,2,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad (3).MP4,train
bad (4).MP4,you are bad,3,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad (4).MP4,train
bad (5).MP4,you are bad,4,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad (5).MP4,train
bad 1.MP4,you are bad,5,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad 1.MP4,train
bad.MP4,you are bad,6,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\bad.MP4,val
you are bad (2).mp4,you are bad,7,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\you are bad (2).mp4,test
you are bad.mp4,you are bad,1,you are bad,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are bad\you are bad.mp4,train
good (2).MP4,you are good,1,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\good (2).MP4,train
good (3).MP4,you are good,2,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\good (3).MP4,train
good (4).MP4,you are good,3,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\good (4).MP4,train
good (5).MP4,you are good,4,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\good (5).MP4,train
good.MP4,you are good,5,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\good.MP4,train
you are good (2).mp4,you are good,6,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\you are good (2).mp4,val
you are good.mp4,you are good,7,you are good,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are good\you are good.mp4,test
welcome (2).MP4,you are welcome,1,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\welcome (2).MP4,train
welcome (3).MP4,you are welcome,2,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\welcome (3).MP4,train
welcome (4).MP4,you are welcome,3,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\welcome (4).MP4,train
welcome (5).MP4,you are welcome,4,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\welcome (5).MP4,train
welcome.MP4,you are welcome,5,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\welcome.MP4,train
you are welcome (2).mp4,you are welcome,6,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\you are welcome (2).mp4,val
you are welcome.mp4,you are welcome,7,you are welcome,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you are welcome\you are welcome.mp4,test
can do (2).MP4,you can do it,1,you can do it,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you can do it\can do (2).MP4,train
can do (3).MP4,you can do it,2,you can do it,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you can do it\can do (3).MP4,train
can do (4).MP4,you can do it,3,you can do it,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you can do it\can do (4).MP4,train
can do (5).MP4,you can do it,4,you can do it,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you can do it\can do (5).MP4,train
can do.MP4,you can do it,5,you can do it,,,,D:\ISL2\ISL_CSLRT_Corpus\Videos_Sentence_Level\you can do it\can do.MP4,train
